Estimator: 000 | Epoch: 000 | Batch: 000 | Loss: 25.08252 | Correct: 4/64
Estimator: 009 | Epoch: 001 | Batch: 1300 | Loss: 2.99036 | Correct: 13/64
Estimator: 009 | Epoch: 001 | Batch: 1400 | Loss: 4.92487 | Correct: 10/64
2025-04-06 23:30:26,990 - root - INFO - Saving the model to `./VotingClassifier_Tree3_10_ckpt.pth`
2025-04-06 23:30:27,003 - root - INFO - Epoch: 001 | Validation Acc: 33.762 % | Historical Best: 33.762 %
Estimator: 000 | Epoch: 002 | Batch: 000 | Loss: 2.49853 | Correct: 16/64
Estimator: 000 | Epoch: 002 | Batch: 100 | Loss: 2.95273 | Correct: 15/64
Estimator: 000 | Epoch: 002 | Batch: 200 | Loss: 2.89160 | Correct: 16/64
Estimator: 000 | Epoch: 002 | Batch: 300 | Loss: 3.52011 | Correct: 9/64
Estimator: 000 | Epoch: 002 | Batch: 400 | Loss: 2.50989 | Correct: 16/64
Estimator: 000 | Epoch: 002 | Batch: 500 | Loss: 3.98653 | Correct: 14/64
Estimator: 000 | Epoch: 002 | Batch: 600 | Loss: 3.25819 | Correct: 20/64
Estimator: 000 | Epoch: 002 | Batch: 700 | Loss: 4.09972 | Correct: 16/64
Estimator: 000 | Epoch: 002 | Batch: 800 | Loss: 2.43435 | Correct: 16/64
Estimator: 000 | Epoch: 002 | Batch: 900 | Loss: 2.61156 | Correct: 17/64
Estimator: 000 | Epoch: 002 | Batch: 1000 | Loss: 3.92756 | Correct: 11/64
Estimator: 000 | Epoch: 002 | Batch: 1100 | Loss: 3.71608 | Correct: 11/64
Estimator: 000 | Epoch: 002 | Batch: 1200 | Loss: 2.70162 | Correct: 17/64
Estimator: 000 | Epoch: 002 | Batch: 1300 | Loss: 3.82970 | Correct: 14/64
Estimator: 000 | Epoch: 002 | Batch: 1400 | Loss: 2.05304 | Correct: 21/64
Estimator: 001 | Epoch: 002 | Batch: 000 | Loss: 2.22111 | Correct: 18/64
Estimator: 001 | Epoch: 002 | Batch: 100 | Loss: 4.24706 | Correct: 12/64
Estimator: 001 | Epoch: 002 | Batch: 200 | Loss: 3.07779 | Correct: 21/64
Estimator: 001 | Epoch: 002 | Batch: 300 | Loss: 3.25463 | Correct: 16/64
Estimator: 001 | Epoch: 002 | Batch: 400 | Loss: 3.12253 | Correct: 18/64
Estimator: 001 | Epoch: 002 | Batch: 500 | Loss: 4.31144 | Correct: 9/64
Estimator: 001 | Epoch: 002 | Batch: 600 | Loss: 3.23256 | Correct: 12/64
Estimator: 001 | Epoch: 002 | Batch: 700 | Loss: 3.57680 | Correct: 19/64
Estimator: 001 | Epoch: 002 | Batch: 800 | Loss: 2.40347 | Correct: 16/64
Estimator: 001 | Epoch: 002 | Batch: 900 | Loss: 2.30593 | Correct: 22/64
Estimator: 001 | Epoch: 002 | Batch: 1000 | Loss: 2.34135 | Correct: 15/64
Estimator: 001 | Epoch: 002 | Batch: 1100 | Loss: 3.83381 | Correct: 6/64
Estimator: 001 | Epoch: 002 | Batch: 1200 | Loss: 4.33694 | Correct: 20/64
Estimator: 001 | Epoch: 002 | Batch: 1300 | Loss: 2.33251 | Correct: 21/64
Estimator: 001 | Epoch: 002 | Batch: 1400 | Loss: 1.92951 | Correct: 17/64
Estimator: 002 | Epoch: 002 | Batch: 000 | Loss: 3.42788 | Correct: 19/64
Estimator: 002 | Epoch: 002 | Batch: 100 | Loss: 3.56938 | Correct: 18/64
Estimator: 002 | Epoch: 002 | Batch: 200 | Loss: 3.35944 | Correct: 13/64
Estimator: 002 | Epoch: 002 | Batch: 300 | Loss: 3.38327 | Correct: 21/64
Estimator: 002 | Epoch: 002 | Batch: 400 | Loss: 3.50630 | Correct: 10/64
Estimator: 002 | Epoch: 002 | Batch: 500 | Loss: 2.46047 | Correct: 18/64
Estimator: 002 | Epoch: 002 | Batch: 600 | Loss: 3.15238 | Correct: 12/64
Estimator: 002 | Epoch: 002 | Batch: 700 | Loss: 2.94342 | Correct: 17/64
Estimator: 002 | Epoch: 002 | Batch: 800 | Loss: 2.54203 | Correct: 14/64
Estimator: 002 | Epoch: 002 | Batch: 900 | Loss: 2.15055 | Correct: 27/64
Estimator: 002 | Epoch: 002 | Batch: 1000 | Loss: 1.89165 | Correct: 17/64
Estimator: 002 | Epoch: 002 | Batch: 1100 | Loss: 3.88488 | Correct: 9/64
Estimator: 002 | Epoch: 002 | Batch: 1200 | Loss: 2.66940 | Correct: 15/64
Estimator: 002 | Epoch: 002 | Batch: 1300 | Loss: 3.72802 | Correct: 11/64
Estimator: 002 | Epoch: 002 | Batch: 1400 | Loss: 3.65753 | Correct: 14/64
Estimator: 003 | Epoch: 002 | Batch: 000 | Loss: 3.47399 | Correct: 14/64
Estimator: 003 | Epoch: 002 | Batch: 100 | Loss: 4.61425 | Correct: 14/64
Estimator: 003 | Epoch: 002 | Batch: 200 | Loss: 4.39578 | Correct: 17/64
Estimator: 003 | Epoch: 002 | Batch: 300 | Loss: 3.01990 | Correct: 19/64
Estimator: 003 | Epoch: 002 | Batch: 400 | Loss: 3.23911 | Correct: 12/64
Estimator: 003 | Epoch: 002 | Batch: 500 | Loss: 3.29530 | Correct: 12/64
Estimator: 003 | Epoch: 002 | Batch: 600 | Loss: 4.33315 | Correct: 7/64
Estimator: 003 | Epoch: 002 | Batch: 700 | Loss: 3.14560 | Correct: 18/64
Estimator: 003 | Epoch: 002 | Batch: 800 | Loss: 2.65124 | Correct: 12/64
Estimator: 003 | Epoch: 002 | Batch: 900 | Loss: 2.07449 | Correct: 26/64
Estimator: 003 | Epoch: 002 | Batch: 1000 | Loss: 2.49761 | Correct: 16/64
Estimator: 003 | Epoch: 002 | Batch: 1100 | Loss: 2.97716 | Correct: 15/64
Estimator: 003 | Epoch: 002 | Batch: 1200 | Loss: 2.64988 | Correct: 14/64
Estimator: 003 | Epoch: 002 | Batch: 1300 | Loss: 3.00930 | Correct: 16/64
Estimator: 003 | Epoch: 002 | Batch: 1400 | Loss: 3.06526 | Correct: 13/64
Estimator: 004 | Epoch: 002 | Batch: 000 | Loss: 4.47241 | Correct: 13/64
Estimator: 004 | Epoch: 002 | Batch: 100 | Loss: 3.43151 | Correct: 12/64
Estimator: 004 | Epoch: 002 | Batch: 200 | Loss: 2.81304 | Correct: 19/64
Estimator: 004 | Epoch: 002 | Batch: 300 | Loss: 3.19279 | Correct: 13/64
Estimator: 004 | Epoch: 002 | Batch: 400 | Loss: 2.81231 | Correct: 16/64
Estimator: 004 | Epoch: 002 | Batch: 500 | Loss: 3.91388 | Correct: 15/64
Estimator: 004 | Epoch: 002 | Batch: 600 | Loss: 3.05571 | Correct: 11/64
Estimator: 004 | Epoch: 002 | Batch: 700 | Loss: 3.56253 | Correct: 12/64
Estimator: 004 | Epoch: 002 | Batch: 800 | Loss: 3.13715 | Correct: 17/64
Estimator: 004 | Epoch: 002 | Batch: 900 | Loss: 3.21017 | Correct: 11/64
Estimator: 004 | Epoch: 002 | Batch: 1000 | Loss: 3.26238 | Correct: 17/64
Estimator: 004 | Epoch: 002 | Batch: 1100 | Loss: 3.71249 | Correct: 11/64
Estimator: 004 | Epoch: 002 | Batch: 1200 | Loss: 3.94079 | Correct: 10/64
Estimator: 004 | Epoch: 002 | Batch: 1300 | Loss: 2.60377 | Correct: 13/64
Estimator: 004 | Epoch: 002 | Batch: 1400 | Loss: 3.05719 | Correct: 12/64
Estimator: 005 | Epoch: 002 | Batch: 000 | Loss: 2.54233 | Correct: 17/64
Estimator: 005 | Epoch: 002 | Batch: 100 | Loss: 2.60134 | Correct: 21/64
Estimator: 005 | Epoch: 002 | Batch: 200 | Loss: 3.20203 | Correct: 11/64
Estimator: 005 | Epoch: 002 | Batch: 300 | Loss: 2.73847 | Correct: 18/64
Estimator: 005 | Epoch: 002 | Batch: 400 | Loss: 3.30239 | Correct: 12/64
Estimator: 005 | Epoch: 002 | Batch: 500 | Loss: 3.50905 | Correct: 8/64
Estimator: 005 | Epoch: 002 | Batch: 600 | Loss: 2.45700 | Correct: 15/64
Estimator: 005 | Epoch: 002 | Batch: 700 | Loss: 2.33506 | Correct: 16/64
Estimator: 005 | Epoch: 002 | Batch: 800 | Loss: 2.69959 | Correct: 15/64
Estimator: 005 | Epoch: 002 | Batch: 900 | Loss: 2.81943 | Correct: 11/64
Estimator: 005 | Epoch: 002 | Batch: 1000 | Loss: 2.34571 | Correct: 24/64
Estimator: 005 | Epoch: 002 | Batch: 1100 | Loss: 2.41716 | Correct: 19/64
Estimator: 005 | Epoch: 002 | Batch: 1200 | Loss: 2.65867 | Correct: 21/64
Estimator: 005 | Epoch: 002 | Batch: 1300 | Loss: 3.13563 | Correct: 16/64
Estimator: 005 | Epoch: 002 | Batch: 1400 | Loss: 4.01512 | Correct: 14/64
Estimator: 006 | Epoch: 002 | Batch: 000 | Loss: 3.05284 | Correct: 12/64
Estimator: 006 | Epoch: 002 | Batch: 100 | Loss: 3.59162 | Correct: 20/64
Estimator: 006 | Epoch: 002 | Batch: 200 | Loss: 4.81078 | Correct: 15/64
Estimator: 006 | Epoch: 002 | Batch: 300 | Loss: 2.74652 | Correct: 19/64
Estimator: 006 | Epoch: 002 | Batch: 400 | Loss: 3.10471 | Correct: 18/64
Estimator: 006 | Epoch: 002 | Batch: 500 | Loss: 4.15357 | Correct: 13/64
Estimator: 006 | Epoch: 002 | Batch: 600 | Loss: 3.49099 | Correct: 12/64
Estimator: 006 | Epoch: 002 | Batch: 700 | Loss: 4.19241 | Correct: 13/64
Estimator: 006 | Epoch: 002 | Batch: 800 | Loss: 3.10471 | Correct: 14/64
Estimator: 006 | Epoch: 002 | Batch: 900 | Loss: 3.66596 | Correct: 15/64
Estimator: 006 | Epoch: 002 | Batch: 1000 | Loss: 3.35083 | Correct: 16/64
Estimator: 006 | Epoch: 002 | Batch: 1100 | Loss: 3.02727 | Correct: 15/64
Estimator: 006 | Epoch: 002 | Batch: 1200 | Loss: 3.26439 | Correct: 13/64
Estimator: 006 | Epoch: 002 | Batch: 1300 | Loss: 3.04819 | Correct: 14/64
Estimator: 006 | Epoch: 002 | Batch: 1400 | Loss: 2.07316 | Correct: 18/64
Estimator: 007 | Epoch: 002 | Batch: 000 | Loss: 4.75004 | Correct: 15/64
Estimator: 007 | Epoch: 002 | Batch: 100 | Loss: 2.36412 | Correct: 15/64
Estimator: 007 | Epoch: 002 | Batch: 200 | Loss: 2.44284 | Correct: 14/64
Estimator: 007 | Epoch: 002 | Batch: 300 | Loss: 3.31819 | Correct: 10/64
Estimator: 007 | Epoch: 002 | Batch: 400 | Loss: 3.40183 | Correct: 20/64
Estimator: 007 | Epoch: 002 | Batch: 500 | Loss: 3.65986 | Correct: 17/64
Estimator: 007 | Epoch: 002 | Batch: 600 | Loss: 3.37077 | Correct: 13/64
Estimator: 007 | Epoch: 002 | Batch: 700 | Loss: 4.03833 | Correct: 11/64
Estimator: 007 | Epoch: 002 | Batch: 800 | Loss: 4.36232 | Correct: 14/64
Estimator: 007 | Epoch: 002 | Batch: 900 | Loss: 3.41642 | Correct: 11/64
Estimator: 007 | Epoch: 002 | Batch: 1000 | Loss: 3.68791 | Correct: 14/64
Estimator: 007 | Epoch: 002 | Batch: 1100 | Loss: 3.65965 | Correct: 12/64
Estimator: 007 | Epoch: 002 | Batch: 1200 | Loss: 3.17992 | Correct: 12/64
Estimator: 007 | Epoch: 002 | Batch: 1300 | Loss: 3.46774 | Correct: 14/64
Estimator: 007 | Epoch: 002 | Batch: 1400 | Loss: 2.96744 | Correct: 14/64
Estimator: 008 | Epoch: 002 | Batch: 000 | Loss: 3.58189 | Correct: 17/64
Estimator: 008 | Epoch: 002 | Batch: 100 | Loss: 2.57105 | Correct: 23/64
Estimator: 008 | Epoch: 002 | Batch: 200 | Loss: 3.98663 | Correct: 10/64
Estimator: 008 | Epoch: 002 | Batch: 300 | Loss: 3.97459 | Correct: 12/64
Estimator: 008 | Epoch: 002 | Batch: 400 | Loss: 3.55729 | Correct: 11/64
Estimator: 008 | Epoch: 002 | Batch: 500 | Loss: 3.67441 | Correct: 14/64
Estimator: 008 | Epoch: 002 | Batch: 600 | Loss: 5.96323 | Correct: 10/64
Estimator: 008 | Epoch: 002 | Batch: 700 | Loss: 3.77722 | Correct: 14/64
Estimator: 008 | Epoch: 002 | Batch: 800 | Loss: 2.61938 | Correct: 19/64
Estimator: 008 | Epoch: 002 | Batch: 900 | Loss: 3.78087 | Correct: 15/64
Estimator: 008 | Epoch: 002 | Batch: 1000 | Loss: 2.64260 | Correct: 25/64
Estimator: 008 | Epoch: 002 | Batch: 1100 | Loss: 3.07307 | Correct: 17/64
Estimator: 008 | Epoch: 002 | Batch: 1200 | Loss: 3.39056 | Correct: 10/64
Estimator: 008 | Epoch: 002 | Batch: 1300 | Loss: 3.66498 | Correct: 14/64
Estimator: 008 | Epoch: 002 | Batch: 1400 | Loss: 2.59174 | Correct: 18/64
Estimator: 009 | Epoch: 002 | Batch: 000 | Loss: 3.38312 | Correct: 15/64
Estimator: 009 | Epoch: 002 | Batch: 100 | Loss: 5.46035 | Correct: 8/64
Estimator: 009 | Epoch: 002 | Batch: 200 | Loss: 3.56129 | Correct: 14/64
Estimator: 009 | Epoch: 002 | Batch: 300 | Loss: 3.18613 | Correct: 17/64
Estimator: 009 | Epoch: 002 | Batch: 400 | Loss: 2.95738 | Correct: 17/64
Estimator: 009 | Epoch: 002 | Batch: 500 | Loss: 2.97440 | Correct: 16/64
Estimator: 009 | Epoch: 002 | Batch: 600 | Loss: 2.23052 | Correct: 23/64
Estimator: 009 | Epoch: 002 | Batch: 700 | Loss: 4.05059 | Correct: 10/64
Estimator: 009 | Epoch: 002 | Batch: 800 | Loss: 3.34919 | Correct: 23/64
Estimator: 009 | Epoch: 002 | Batch: 900 | Loss: 4.26776 | Correct: 16/64
Estimator: 009 | Epoch: 002 | Batch: 1000 | Loss: 1.99186 | Correct: 18/64
Estimator: 009 | Epoch: 002 | Batch: 1100 | Loss: 3.26134 | Correct: 17/64
Estimator: 009 | Epoch: 002 | Batch: 1200 | Loss: 3.87917 | Correct: 10/64
Estimator: 009 | Epoch: 002 | Batch: 1300 | Loss: 6.56121 | Correct: 11/64
Estimator: 009 | Epoch: 002 | Batch: 1400 | Loss: 3.16372 | Correct: 16/64
2025-04-06 23:49:24,006 - root - INFO - Epoch: 002 | Validation Acc: 26.931 % | Historical Best: 33.762 %
Estimator: 000 | Epoch: 003 | Batch: 000 | Loss: 2.95253 | Correct: 16/64
Estimator: 000 | Epoch: 003 | Batch: 100 | Loss: 2.55052 | Correct: 15/64
Estimator: 000 | Epoch: 003 | Batch: 200 | Loss: 2.52699 | Correct: 13/64
Estimator: 000 | Epoch: 003 | Batch: 300 | Loss: 2.28770 | Correct: 22/64
Estimator: 000 | Epoch: 003 | Batch: 400 | Loss: 1.95020 | Correct: 21/64
Estimator: 000 | Epoch: 003 | Batch: 500 | Loss: 2.51063 | Correct: 16/64
Estimator: 000 | Epoch: 003 | Batch: 600 | Loss: 3.07847 | Correct: 17/64
Estimator: 000 | Epoch: 003 | Batch: 700 | Loss: 2.14589 | Correct: 19/64
Estimator: 000 | Epoch: 003 | Batch: 800 | Loss: 2.99825 | Correct: 14/64
Estimator: 000 | Epoch: 003 | Batch: 900 | Loss: 2.86707 | Correct: 15/64
Estimator: 000 | Epoch: 003 | Batch: 1000 | Loss: 2.66939 | Correct: 15/64
Estimator: 000 | Epoch: 003 | Batch: 1100 | Loss: 2.94964 | Correct: 14/64
Estimator: 000 | Epoch: 003 | Batch: 1200 | Loss: 2.24418 | Correct: 21/64
Estimator: 000 | Epoch: 003 | Batch: 1300 | Loss: 2.55746 | Correct: 18/64
Estimator: 000 | Epoch: 003 | Batch: 1400 | Loss: 2.88384 | Correct: 21/64
Estimator: 001 | Epoch: 003 | Batch: 000 | Loss: 2.77974 | Correct: 16/64
Estimator: 001 | Epoch: 003 | Batch: 100 | Loss: 3.01352 | Correct: 19/64
Estimator: 001 | Epoch: 003 | Batch: 200 | Loss: 5.31382 | Correct: 19/64
Estimator: 001 | Epoch: 003 | Batch: 300 | Loss: 2.82146 | Correct: 22/64
Estimator: 001 | Epoch: 003 | Batch: 400 | Loss: 3.07498 | Correct: 18/64
Estimator: 001 | Epoch: 003 | Batch: 500 | Loss: 3.63851 | Correct: 11/64
Estimator: 001 | Epoch: 003 | Batch: 600 | Loss: 2.27270 | Correct: 20/64
Estimator: 001 | Epoch: 003 | Batch: 700 | Loss: 4.15412 | Correct: 15/64
Estimator: 001 | Epoch: 003 | Batch: 800 | Loss: 2.94408 | Correct: 13/64
Estimator: 001 | Epoch: 003 | Batch: 900 | Loss: 2.87609 | Correct: 16/64
Estimator: 001 | Epoch: 003 | Batch: 1000 | Loss: 2.03759 | Correct: 21/64
Estimator: 001 | Epoch: 003 | Batch: 1100 | Loss: 2.64884 | Correct: 15/64
Estimator: 001 | Epoch: 003 | Batch: 1200 | Loss: 2.36635 | Correct: 15/64
Estimator: 001 | Epoch: 003 | Batch: 1300 | Loss: 2.90236 | Correct: 15/64
Estimator: 001 | Epoch: 003 | Batch: 1400 | Loss: 2.39556 | Correct: 17/64
Estimator: 002 | Epoch: 003 | Batch: 000 | Loss: 3.09418 | Correct: 15/64
Estimator: 002 | Epoch: 003 | Batch: 100 | Loss: 2.32479 | Correct: 21/64
Estimator: 002 | Epoch: 003 | Batch: 200 | Loss: 2.48508 | Correct: 17/64
Estimator: 002 | Epoch: 003 | Batch: 300 | Loss: 2.94342 | Correct: 16/64
Estimator: 002 | Epoch: 003 | Batch: 400 | Loss: 1.94599 | Correct: 16/64
Estimator: 002 | Epoch: 003 | Batch: 500 | Loss: 3.18592 | Correct: 15/64
Estimator: 002 | Epoch: 003 | Batch: 600 | Loss: 1.75113 | Correct: 29/64
Estimator: 002 | Epoch: 003 | Batch: 700 | Loss: 2.94962 | Correct: 15/64
Estimator: 002 | Epoch: 003 | Batch: 800 | Loss: 1.89614 | Correct: 21/64
Estimator: 002 | Epoch: 003 | Batch: 900 | Loss: 2.67077 | Correct: 17/64
Estimator: 002 | Epoch: 003 | Batch: 1000 | Loss: 2.58588 | Correct: 20/64
Estimator: 002 | Epoch: 003 | Batch: 1100 | Loss: 2.87091 | Correct: 13/64
Estimator: 002 | Epoch: 003 | Batch: 1200 | Loss: 2.68763 | Correct: 16/64
Estimator: 002 | Epoch: 003 | Batch: 1300 | Loss: 2.43854 | Correct: 23/64
Estimator: 002 | Epoch: 003 | Batch: 1400 | Loss: 2.17925 | Correct: 22/64
Estimator: 003 | Epoch: 003 | Batch: 000 | Loss: 2.57134 | Correct: 19/64
Estimator: 003 | Epoch: 003 | Batch: 100 | Loss: 2.59186 | Correct: 19/64
Estimator: 003 | Epoch: 003 | Batch: 200 | Loss: 2.73537 | Correct: 18/64
Estimator: 003 | Epoch: 003 | Batch: 300 | Loss: 2.26808 | Correct: 21/64
Estimator: 003 | Epoch: 003 | Batch: 400 | Loss: 2.37268 | Correct: 21/64
Estimator: 003 | Epoch: 003 | Batch: 500 | Loss: 3.07124 | Correct: 19/64
Estimator: 003 | Epoch: 003 | Batch: 600 | Loss: 2.83870 | Correct: 14/64
Estimator: 003 | Epoch: 003 | Batch: 700 | Loss: 3.41652 | Correct: 11/64
Estimator: 003 | Epoch: 003 | Batch: 800 | Loss: 2.87423 | Correct: 15/64
Estimator: 003 | Epoch: 003 | Batch: 900 | Loss: 2.35268 | Correct: 17/64
Estimator: 003 | Epoch: 003 | Batch: 1000 | Loss: 2.33652 | Correct: 19/64
Estimator: 003 | Epoch: 003 | Batch: 1100 | Loss: 2.40573 | Correct: 21/64
Estimator: 003 | Epoch: 003 | Batch: 1200 | Loss: 2.17009 | Correct: 20/64
Estimator: 003 | Epoch: 003 | Batch: 1300 | Loss: 2.25806 | Correct: 20/64
Estimator: 003 | Epoch: 003 | Batch: 1400 | Loss: 2.22107 | Correct: 20/64
Estimator: 004 | Epoch: 003 | Batch: 000 | Loss: 3.52202 | Correct: 13/64
Estimator: 004 | Epoch: 003 | Batch: 100 | Loss: 3.48610 | Correct: 19/64
Estimator: 004 | Epoch: 003 | Batch: 200 | Loss: 3.77562 | Correct: 16/64
Estimator: 004 | Epoch: 003 | Batch: 300 | Loss: 3.27525 | Correct: 18/64
Estimator: 004 | Epoch: 003 | Batch: 400 | Loss: 2.66802 | Correct: 15/64
Estimator: 004 | Epoch: 003 | Batch: 500 | Loss: 2.39352 | Correct: 20/64
Estimator: 004 | Epoch: 003 | Batch: 600 | Loss: 3.48652 | Correct: 10/64
Estimator: 004 | Epoch: 003 | Batch: 700 | Loss: 3.81489 | Correct: 12/64
Estimator: 004 | Epoch: 003 | Batch: 800 | Loss: 3.30050 | Correct: 21/64
Estimator: 004 | Epoch: 003 | Batch: 900 | Loss: 3.55413 | Correct: 15/64
Estimator: 004 | Epoch: 003 | Batch: 1000 | Loss: 2.55182 | Correct: 22/64
Estimator: 004 | Epoch: 003 | Batch: 1100 | Loss: 3.09406 | Correct: 14/64
Estimator: 004 | Epoch: 003 | Batch: 1200 | Loss: 2.51269 | Correct: 16/64
Estimator: 004 | Epoch: 003 | Batch: 1300 | Loss: 2.95660 | Correct: 14/64
Estimator: 004 | Epoch: 003 | Batch: 1400 | Loss: 3.08904 | Correct: 13/64
Estimator: 005 | Epoch: 003 | Batch: 000 | Loss: 2.92595 | Correct: 13/64
Estimator: 005 | Epoch: 003 | Batch: 100 | Loss: 3.74166 | Correct: 16/64
Estimator: 005 | Epoch: 003 | Batch: 200 | Loss: 2.89027 | Correct: 18/64
Estimator: 005 | Epoch: 003 | Batch: 300 | Loss: 3.21710 | Correct: 17/64
Estimator: 005 | Epoch: 003 | Batch: 400 | Loss: 3.15189 | Correct: 20/64
Estimator: 005 | Epoch: 003 | Batch: 500 | Loss: 2.96145 | Correct: 16/64
Estimator: 005 | Epoch: 003 | Batch: 600 | Loss: 2.97478 | Correct: 18/64
Estimator: 005 | Epoch: 003 | Batch: 700 | Loss: 2.29632 | Correct: 23/64
Estimator: 005 | Epoch: 003 | Batch: 800 | Loss: 2.58867 | Correct: 13/64
Estimator: 005 | Epoch: 003 | Batch: 900 | Loss: 3.72768 | Correct: 13/64
Estimator: 005 | Epoch: 003 | Batch: 1000 | Loss: 2.82001 | Correct: 15/64
Estimator: 005 | Epoch: 003 | Batch: 1100 | Loss: 2.12038 | Correct: 24/64
Estimator: 005 | Epoch: 003 | Batch: 1200 | Loss: 2.73806 | Correct: 16/64
Estimator: 005 | Epoch: 003 | Batch: 1300 | Loss: 2.71007 | Correct: 14/64
Estimator: 005 | Epoch: 003 | Batch: 1400 | Loss: 2.09716 | Correct: 25/64
Estimator: 006 | Epoch: 003 | Batch: 000 | Loss: 2.68245 | Correct: 15/64
Estimator: 006 | Epoch: 003 | Batch: 100 | Loss: 2.06529 | Correct: 26/64
Estimator: 006 | Epoch: 003 | Batch: 200 | Loss: 2.35463 | Correct: 23/64
Estimator: 006 | Epoch: 003 | Batch: 300 | Loss: 2.34924 | Correct: 16/64
Estimator: 006 | Epoch: 003 | Batch: 400 | Loss: 2.71944 | Correct: 17/64
Estimator: 006 | Epoch: 003 | Batch: 500 | Loss: 2.35388 | Correct: 21/64
Estimator: 006 | Epoch: 003 | Batch: 600 | Loss: 1.89256 | Correct: 27/64
Estimator: 006 | Epoch: 003 | Batch: 700 | Loss: 2.84581 | Correct: 17/64
Estimator: 006 | Epoch: 003 | Batch: 800 | Loss: 2.40582 | Correct: 23/64
Estimator: 006 | Epoch: 003 | Batch: 900 | Loss: 3.87067 | Correct: 15/64
Estimator: 006 | Epoch: 003 | Batch: 1000 | Loss: 1.98820 | Correct: 23/64
Estimator: 006 | Epoch: 003 | Batch: 1100 | Loss: 2.38276 | Correct: 18/64
Estimator: 006 | Epoch: 003 | Batch: 1200 | Loss: 3.57114 | Correct: 18/64
Estimator: 006 | Epoch: 003 | Batch: 1300 | Loss: 2.70594 | Correct: 20/64
Estimator: 006 | Epoch: 003 | Batch: 1400 | Loss: 2.12757 | Correct: 16/64
Estimator: 007 | Epoch: 003 | Batch: 000 | Loss: 3.75407 | Correct: 9/64
Estimator: 007 | Epoch: 003 | Batch: 100 | Loss: 2.52877 | Correct: 13/64
Estimator: 007 | Epoch: 003 | Batch: 200 | Loss: 2.61334 | Correct: 20/64
Estimator: 007 | Epoch: 003 | Batch: 300 | Loss: 2.12117 | Correct: 29/64
Estimator: 007 | Epoch: 003 | Batch: 400 | Loss: 2.51238 | Correct: 16/64
Estimator: 007 | Epoch: 003 | Batch: 500 | Loss: 3.44118 | Correct: 12/64
Estimator: 007 | Epoch: 003 | Batch: 600 | Loss: 2.86064 | Correct: 15/64
Estimator: 007 | Epoch: 003 | Batch: 700 | Loss: 3.93494 | Correct: 17/64
Estimator: 007 | Epoch: 003 | Batch: 800 | Loss: 3.04784 | Correct: 10/64
Estimator: 007 | Epoch: 003 | Batch: 900 | Loss: 2.39936 | Correct: 15/64
Estimator: 007 | Epoch: 003 | Batch: 1000 | Loss: 2.48160 | Correct: 17/64
Estimator: 007 | Epoch: 003 | Batch: 1100 | Loss: 2.02259 | Correct: 22/64
Estimator: 007 | Epoch: 003 | Batch: 1200 | Loss: 2.75356 | Correct: 13/64
Estimator: 007 | Epoch: 003 | Batch: 1300 | Loss: 3.27877 | Correct: 16/64
Estimator: 007 | Epoch: 003 | Batch: 1400 | Loss: 3.05210 | Correct: 14/64
Estimator: 008 | Epoch: 003 | Batch: 000 | Loss: 2.33726 | Correct: 19/64
Estimator: 008 | Epoch: 003 | Batch: 100 | Loss: 2.23185 | Correct: 21/64
Estimator: 008 | Epoch: 003 | Batch: 200 | Loss: 2.87624 | Correct: 13/64
Estimator: 008 | Epoch: 003 | Batch: 300 | Loss: 3.70670 | Correct: 8/64
Estimator: 008 | Epoch: 003 | Batch: 400 | Loss: 3.81979 | Correct: 17/64
Estimator: 008 | Epoch: 003 | Batch: 500 | Loss: 3.45297 | Correct: 17/64
Estimator: 008 | Epoch: 003 | Batch: 600 | Loss: 3.21727 | Correct: 15/64
Estimator: 008 | Epoch: 003 | Batch: 700 | Loss: 3.64205 | Correct: 12/64
Estimator: 008 | Epoch: 003 | Batch: 800 | Loss: 3.75371 | Correct: 17/64
Estimator: 008 | Epoch: 003 | Batch: 900 | Loss: 3.14283 | Correct: 21/64
Estimator: 008 | Epoch: 003 | Batch: 1000 | Loss: 3.07497 | Correct: 11/64
Estimator: 008 | Epoch: 003 | Batch: 1100 | Loss: 2.37501 | Correct: 16/64
Estimator: 008 | Epoch: 003 | Batch: 1200 | Loss: 2.91529 | Correct: 21/64
Estimator: 008 | Epoch: 003 | Batch: 1300 | Loss: 1.89082 | Correct: 19/64
Estimator: 008 | Epoch: 003 | Batch: 1400 | Loss: 2.59632 | Correct: 15/64
Estimator: 009 | Epoch: 003 | Batch: 000 | Loss: 3.32273 | Correct: 13/64
Estimator: 009 | Epoch: 003 | Batch: 100 | Loss: 3.33746 | Correct: 10/64
Estimator: 009 | Epoch: 003 | Batch: 200 | Loss: 3.78981 | Correct: 14/64
Estimator: 009 | Epoch: 003 | Batch: 300 | Loss: 3.27565 | Correct: 15/64
Estimator: 009 | Epoch: 003 | Batch: 400 | Loss: 2.31506 | Correct: 22/64
Estimator: 009 | Epoch: 003 | Batch: 500 | Loss: 3.50888 | Correct: 13/64
Estimator: 009 | Epoch: 003 | Batch: 600 | Loss: 3.13488 | Correct: 10/64
Estimator: 009 | Epoch: 003 | Batch: 700 | Loss: 4.17689 | Correct: 14/64
Estimator: 009 | Epoch: 003 | Batch: 800 | Loss: 2.04500 | Correct: 22/64
Estimator: 009 | Epoch: 003 | Batch: 900 | Loss: 2.41606 | Correct: 21/64
